freq_Hz,Ex_re,Ex_im,Ey_re,Ey_im,Ez_re,Ez_im,Hx_re,Hx_im,Hy_re,Hy_im,Hz_re,Hz_im,Bx_re,Bx_im,By_re,By_im,Bz_re,Bz_im
0.25,0,0,-8.271799869846873630955044363094e-14,-5.9031937198711739894216157990317e-13,0,0,-1.8964709559668528317533274544441e-10,-1.3011364108501028403931749821662e-11,0,0,-6.5724731399666394735207447833861e-10,-6.4343723627026793713137037673101e-11,-2.383175689204750495752778111096e-16,-1.6350562358579494668141898081223e-17,0,0,-8.2592133329741735886700271171057e-16,-8.0856707780511737206025052024011e-17
0.25,0,0,-8.2093293304770302480950950914891e-14,-5.9982147765022832565299953403623e-13,0,0,-5.7821418013505343801428391866976e-13,3.8024451482710138421313125491638e-13,0,0,-6.8509476748715248794256409888026e-10,-6.5145535204384816940977935484835e-11,-7.2660536820549164641871268092034e-19,4.7782934973945468162532750136961e-19,0,0,-8.6091547542017830173835204013003e-16,-8.1864293924908228315095657173459e-17
0.25,0,0,-8.2793069235334616147654937133267e-14,-5.9043370525679827929380545678428e-13,0,0,1.8848463468909734095624028453003e-10,1.3772255785944225250013246282251e-11,0,0,-6.5704790446887342368347082006085e-10,-6.4494535083846712747191960993438e-11,2.3685677746152962570247454022583e-16,1.7306727040192757064328291514427e-17,0,0,-8.2567074789439241725971454617347e-16,-8.1046223046440801310347269164069e-17
0.25,0,0,-8.3380680342513949213639874697545e-14,-5.6369260486250487489542694285088e-13,0,0,3.4716779075397433238566506045076e-10,-1.6566376096940332532028950141829e-12,0,0,-5.7955773999728382388935719676196e-10,-6.3969009618058461109499468162583e-11,4.362639123982736732651188288307e-16,-2.0817922177101319358171503482064e-18,0,0,-7.2829373532262810168158182847658e-16,-8.0385828269402909031287808230371e-17
0.25,0,0,-8.2525629111910055546575579699305e-14,-5.2337894926151495660876194700348e-13,0,0,4.614906672193542667421232210482e-10,-1.5290534339032337499968730559228e-11,0,0,-4.6940818773679893420409242271534e-10,-6.4833913701128446888521607444631e-11,5.7992627593463009296980368138226e-16,-1.9214652139586581619741912149429e-17,0,0,-5.8987572565153039108498644690009e-16,-8.1472698794775907959769925526097e-17
0.25,0,0,-8.0447754131053160250084529912873e-14,-4.7426544602783301416218370788342e-13,0,0,5.2549752215167835012528051131468e-10,-2.6348736118545426935048041259663e-11,0,0,-3.4715280295170033648264789232277e-10,-6.6492412027319789417472460186311e-11,6.6035966202854083732746303986455e-16,-3.3110798328559339519024296668391e-17,0,0,-4.3624507817046672553404847888224e-16,-8.3556829257797382115805951558685e-17
0.25,0,0,-7.7419052209300506030470326358176e-14,-4.2115691335339016108157632188883e-13,0,0,5.4390074746438266156667652083618e-10,-3.4549671758160749800242608258469e-11,0,0,-2.3044073484991632275703030559674e-10,-6.8316187288601123993145967932964e-11,6.8348583700644074281079249286523e-16,-4.3416397991750620130420865953026e-17,0,0,-2.8958036787693218340625770943913e-16,-8.5848652842853482432286389900702e-17
0.25,0,0,-7.3718056567973752444081389386447e-14,-3.6804839355661372890664901846787e-13,0,0,5.2755266376277549884757696064272e-10,-4.0019175636404428999688061174386e-11,0,0,-1.3054083829743331508895186248088e-10,-6.9797891591284287162716141055164e-11,6.6294222914354473292220941037992e-16,-5.0289579272819107288746192634086e-17,0,0,-1.6404245543546783599196306001373e-16,-8.7710617383694205279919513753872e-17
0.25,0,0,-6.9597142397695716662535464497787e-14,-3.1775778431704786402846467465168e-13,0,0,4.8878486707419302419689723123559e-10,-4.3134407422649169966877172366335e-11,0,0,-5.2156669985898529598816357582403e-11,-7.0617794681112320288344962051987e-11,6.1422517903445930211744464907743e-16,-5.4204294990377469949760132802054e-17,0,0,-6.5542004505362429946269821984762e-17,-8.8740937993157927908972326969008e-17
0.25,0,0,-6.5265319775455873352765153103235e-14,-2.7194676929970369406504174290868e-13,0,0,4.3834787263567475872374206676333e-10,-4.4375306491492261068005610289181e-11,0,0,4.8477862264884248032893176684785e-12,-7.0638242071379916858217651672345e-11,5.5084418255558001305517407815274e-16,-5.5763654749787015504262230078371e-17,0,0,6.0919078381239278861181470862182e-18,-8.8766632941577834610630209696128e-17
0.25,0,0,-6.0883689378828361704841079439959e-14,-2.3135136960055957326145052310234e-13,0,0,3.8416733115775116909918290527583e-10,-4.4219438332144405689497016358043e-11,0,0,4.3307376358692145855698106208574e-11,-6.9859830874407349434357623848603e-11,4.8275890612575527419599355453402e-16,-5.5567785044052705297420594847283e-17,0,0,5.4421654165886208612025447633801e-17,-8.7788452582425413799978747210441e-17
0.25,0,0,-5.6568870906723181016610020158468e-14,-1.9606814222425287003184338419845e-13,0,0,3.3134086747765315001166470456359e-10,-4.3084498530835332296235148358791e-11,0,0,6.7051818346478099209291298295335e-11,-6.8368994884468317487947098978849e-11,4.163752140407457280432154644523e-16,-5.4141577627229005486251675056588e-17,0,0,8.4259799970853153982193716847387e-17,-8.591501282494552268060386926879e-17
0.25,0,0,-5.2400199238262087273530608999488e-14,-1.6580767026638793264606159646934e-13,0,0,2.8270685196476662055069767768363e-10,-4.1307018158858383772303109314025e-11,0,0,7.9861211632533243777351098052585e-11,-6.6293642096902302547079880693133e-11,3.5525990770080315813337813519257e-16,-5.1907929915827868280406122972396e-17,0,0,1.0035655830861846534128174618876e-16,-8.3307047596535725133238831114922e-17
0.25,0,0,-4.8427837458080780020269464528715e-14,-1.4008338983133141875148078699029e-13,0,0,2.3953210090117057050584594697195e-10,-3.9142832360838504021060726093147e-11,0,0,8.4970432940139022750556277555788e-11,-6.3772244045401041805538864883253e-11,3.0100491539601859006858900480357e-16,-4.9188333834202824014282684108822e-17,0,0,1.0677699515883396836737421793138e-16,-8.0138565358386935498197150774256e-17
0.25,0,0,-4.4680257217871488907469011267402e-14,-1.1833634971247872065837101733254e-13,0,0,2.0210210955849906428020672137047e-10,-3.6777891784488688900329182745368e-11,0,0,8.4923991253328960329874393984516e-11,-6.0935466095135145664889564490657e-11,2.5396900106559202463840142828866e-16,-4.6216461857868028566691458953463e-17,0,0,1.0671863481399284617374628175463e-16,-7.6573765051018585430446575151538e-17
0.25,0,0,-4.117045211599149825213555083714e-14,-1.0000947527843207372221029411135e-13,0,0,1.7015194068016462338049891751536e-10,-3.4342256690768801722982409486593e-11,0,0,8.16129107310322039759636082803e-11,-5.7897127741613919775017882202842e-11,2.1381923473394056810937465773882e-16,-4.3155752530965676773408910172804e-17,0,0,1.0255780831627614820610875269361e-16,-7.2755676470801637299411344590528e-17
0.25,0,0,-3.7900776853768898450727844379716e-14,-8.4586828209022933309344266023725e-14,0,0,1.4314968751749215118853939774377e-10,-3.1923548421918164467412860629293e-11,0,0,7.6384397564264961644968711163467e-11,-5.475117548625417914015994675423e-11,1.7988720266745112091477847153293e-16,-4.0116314079526450464643735470663e-17,0,0,9.5987464894710755342122154756911e-17,-6.8802356273208680811733642954938e-17
0.25,0,0,-3.4866554707952354605245305518767e-14,-7.1610719708243549366236568615723e-14,0,0,1.204681696004041053904730812122e-10,-2.9578325794262932999598526860108e-11,0,0,7.0165187869557239029924500868274e-11,-5.1572077797739657939088627705915e-11,1.5138476664321551937363563939675e-16,-3.7169220408296766531815141038137e-17,0,0,8.8172175499499466498960327684573e-17,-6.4807384295896074967014409601685e-17
0.25,0,0,-3.2058681652123796788927836695915e-14,-6.0685890899262291550027380831033e-14,0,0,1.0148073838015169245536148596816e-10,-2.7341043910217872331757578207826e-11,0,0,6.3572033305702894111919282709019e-11,-4.8416895971124427713900132373364e-11,1.2752445687038093405413196529679e-16,-3.4357769075926566724726310330976e-17,0,0,7.988697312278473574406356506384e-17,-6.0842465877002299906068894372573e-17
0.25,0,0,-2.9465458336890291440674177078426e-14,-5.1476789256812856158428576804633e-14,0,0,8.5609314399663900298727119729319e-11,-2.5230799571147874862831796566376e-11,0,0,5.7000729927968470873334132829424e-11,-4.5327971480851029359245945114036e-11,1.0757983727873719402630432246928e-16,-3.1705957830765866769916407543055e-17,0,0,7.1629229756384636380111752003868e-17,-5.6960808882547695362561295502642e-17
0.25,0,0,-2.7073849560195627658492624543598e-14,-4.3701626392709918619499163726432e-14,0,0,7.2344185687972898985467749109085e-11,-2.3256257862097298832249623877939e-11,0,0,5.0693630952635758203392316895315e-11,-4.2335647355353553856332472462898e-11,9.0910384914908593315094471764335e-17,-2.9224675539821899005618035700502e-17,0,0,6.3703495433837054046191753191132e-17,-5.3200543486618752084170251817743e-17
0.25,0,0,-2.4870330154196659106130889812743e-14,-3.7125334856310282222388101575037e-14,0,0,6.1248148430405478276859030285653e-11,-2.1419171890492469028041240121065e-11,0,0,4.4788892258499474557218165173396e-11,-3.9460740948804130973186132681893e-11,7.6966693261975626041307410371263e-17,-2.6916125222859254434760268467157e-17,0,0,5.628338195269067728341473601639e-17,-4.9587829547989189087862138617594e-17
