freq_Hz,Ex_re,Ex_im,Ey_re,Ey_im,Ez_re,Ez_im,Hx_re,Hx_im,Hy_re,Hy_im,Hz_re,Hz_im,Bx_re,Bx_im,By_re,By_im,Bz_re,Bz_im
1,0,0,-6.8311242147671696671890915514067e-13,-1.0527787097135649091110765376142e-12,0,0,4.9065146488930944907439969483796e-10,-1.4513853401789767724244071258547e-10,0,0,-2.5868405194484418331666953750714e-10,-7.3509571364338102902517398950941e-11,6.1657081502772996905131957544776e-16,-1.8238646088936783699713289415281e-16,0,0,-3.2507196687630513649144705148248e-16,-9.2374851746695680377151997703088e-17
1,0,0,-6.2411670874211766010262942580734e-13,-8.6765005449026026205888750168716e-13,0,0,4.44770565477036030948769181249e-10,-1.5240892818352221514818097637461e-10,0,0,-1.7746893610754727210788037735978e-10,-7.9263293306599005290556615380685e-11,5.5891517641425375714692248596428e-16,-1.9152270764913909405336843102263e-16,0,0,-2.2301404236634675878776712368247e-16,-9.9605191980537776752772129343068e-17
1,0,0,-5.6369090659965073164295247172886e-13,-7.0288535754506736124819649478585e-13,0,0,3.8903512722166250287027527778624e-10,-1.5271855396726690822108923756566e-10,0,0,-1.168779767909815435364040488812e-10,-8.2537675493157147555696843146494e-11,4.8887595906717819756955989711085e-16,-1.9191179488416881072231424359168e-16,0,0,-1.4687319730119435559296955151136e-16,-1.0371990198947231356230653603614e-16
1,0,0,-5.0419495520656399100473649338336e-13,-5.6074294329837854504822644588668e-13,0,0,3.3120558476780038873178407173047e-10,-1.4800369690958255554884485640172e-10,0,0,-7.4130262231937866407361112608366e-11,-8.3280228263737941482344001786824e-11,4.1620521277377327663382458327643e-16,-1.8598693076610996090329776032397e-16,0,0,-9.3154834894616367207555065488073e-17,-1.0465302132105606215866868607458e-16
1,0,0,-4.4727080054371870993865010138997e-13,-4.4099790874108429501530200232015e-13,0,0,2.7617249384947762707080466342935e-10,-1.3994170966418188888240841805252e-10,0,0,-4.5486024959765058292063063156318e-11,-8.1774477855818495769466077700653e-11,3.4704859112043649508650783759904e-16,-1.7585593880471581489959366177205e-16,0,0,-5.7159424741839949786852953909821e-17,-1.0276083955319222926370735870286e-16
1,0,0,-3.9396440562599414972309794362951e-13,-3.419664998647320944777289234414e-13,0,0,2.2655438019105054950199998382328e-10,-1.298698980258163511910380171006e-10,0,0,-2.7277079176403208367503876667271e-11,-7.8464670671394509046918535702408e-11,2.8469663057871732036800308669904e-16,-1.631993270241440811992002015083e-16,0,0,-3.4277388620790180855203438610663e-17,-9.8601613179038187622471579598925e-17
1,0,0,-3.4486087837830195806959172268239e-13,-2.6126245497083893800740208530858e-13,0,0,1.8340419555189054213614359141286e-10,-1.1879115091701471713665041847409e-10,0,0,-1.6389732509091346734470067862539e-11,-7.3834320551301148523623785148093e-11,2.3047250935334603212339622889453e-16,-1.4927736281294793835793133564179e-16,0,0,-2.0595945297945270797719113033052e-17,-9.278294361070461859571282671606e-17
1,0,0,-3.0020808993953767963240885825147e-13,-1.9629134398926200014605542215463e-13,0,0,1.4681026894095752976256645754813e-10,-1.0742043871525876841734087097134e-10,0,0,-1.0400064024318842529796708966506e-11,-6.8334756710084269553956463873949e-11,1.844872249505815599469925861178e-16,-1.3498850444529980652516881626881e-16,0,0,-1.3069105894265428590322731759637e-17,-8.5871987866098626746193431049292e-17
1,0,0,-2.6001884652382929356086236505374e-13,-1.445398745049924694938155499683e-13,0,0,1.1633230862642359512902181368265e-10,-9.6243487922117241543986961677896e-11,0,0,-7.5302302811504659736686734042424e-12,-6.2350715871329195746679364290244e-11,1.4618749046236515530814988961644e-16,-1.2094313384479260960983043236882e-16,0,0,-9.4627664524406811292728311170147e-18,-7.8352220370972922478634927565129e-17
1,0,0,-2.2415011430394174669817831739441e-13,-1.0372392787071561676472946243773e-13,0,0,9.1286391690543965388943554363651e-11,-8.5572757603377556569419587457977e-11,0,0,-6.5346547495844315535485537004156e-12,-5.6189663190633369983574662720352e-11,1.1471386300309329515043752012266e-16,-1.0753389865367640503200510888714e-16,0,0,-8.2116893420160395734793347141722e-18,-7.0610013234951445465109028806496e-17
1,0,0,-1.9236177467262112390876792052846e-13,-7.1847863861337473458467449228025e-14,0,0,7.0916071471289979036502691967908e-11,-7.5594649936054108045814499424841e-11,0,0,-6.5746029014081569880005799223468e-12,-5.0084478888372400116429953216646e-11,8.9115763662261317389381938340246e-17,-9.4995038755919867457626165444377e-17,0,0,-8.2618896701336010439143195784045e-18,-6.2938012373833524773725405155882e-17
1,0,0,-1.6435873276864255875353676149789e-13,-4.7212574379606537011242543027106e-14,0,0,5.44864687814881707375298455352e-11,-6.6406657415478432434512120011996e-11,0,0,-7.1070911056594465529955982114772e-12,-4.4202550584411599246268642325811e-11,6.8469716017589136109474013252947e-17,-8.3449066834368474677433748565116e-17,0,0,-8.9310340823732301750839701118497e-18,-5.554656327436747247916133757693e-17
1,0,0,-1.3982021970874189065877955055252e-13,-2.8396713137202177915762259475126e-14,0,0,4.1330091757286321242170923488757e-11,-5.8045333733843804289800700442738e-11,0,0,-7.7962250890004900640632651240279e-12,-3.8657070971075278759506688783983e-11,5.193692505475310817442485237367e-17,-7.2941917613364595338084456810537e-17,0,0,-9.7970253861345475763783053380751e-18,-4.8577908068811736000435157812895e-17
1,0,0,-1.1841959741488323529884390628419e-13,-1.4225961282049799346036282927437e-14,0,0,3.0864284520819423951828226002639e-11,-5.0506729021445931104264238735956e-11,0,0,-8.4466466498594554764920580456085e-12,-3.3518252158864007778300177807978e-11,3.878520380356458452469852351959e-17,-6.3468627540249975523753606834479e-17,0,0,-1.0614369225066919715592728399498e-17,-4.212027789738294960543975832219e-17
1,0,0,-9.9837300879762534386971864638058e-14,-3.7388069851657612274738204798157e-15,0,0,2.2593091726133098496844892278729e-11,-4.3760990244967330420139460186063e-11,0,0,-8.9555670993807154817303545238972e-12,-2.8823366444398077797837092015725e-11,2.8391316395480028153148869419274e-17,-5.4991682186961583972486458704525e-17,0,0,-1.1253897523257961741892130884008e-17,-3.6220510509379024079694654648499e-17
