freq_Hz,Ex_re,Ex_im,Ey_re,Ey_im,Ez_re,Ez_im,Hx_re,Hx_im,Hy_re,Hy_im,Hz_re,Hz_im,Bx_re,Bx_im,By_re,By_im,Bz_re,Bz_im
1,0,0,5.725861846888059821162022453249e-17,-9.9835931563477402678152585334201e-18,0,0,-2.0593193468250134366548206667315e-14,-3.4650684951336665570233321692717e-15,0,0,-7.1007054457616485535599776519712e-15,1.5401897992772754605406410713965e-14,-2.5878170125523172950304704033051e-20,-4.3543334913989465943232063673876e-21,0,0,-8.9230096254839322059901445516008e-21,1.9354595834173705103253681092994e-20
1,0,0,6.1014435493798793535530292379372e-17,-2.0152751280797532517376365532398e-17,0,0,-5.0516050782857296769197611505177e-15,-6.5250292187385407987491205619024e-15,0,0,-6.7466913706175926287582513705339e-15,1.798613634754669691014331391356e-14,-6.3480341611117355568544096923302e-21,-8.1995935432190990504738509106953e-21,0,0,-8.4781424183879526574883989933958e-21,2.2602045526366819942172674605544e-20
1,0,0,6.7877531310004686349727517781729e-17,-1.7717761623816799799751631449019e-17,0,0,1.1423286552588806526796357482484e-14,-1.0778300439335511647751204442203e-14,0,0,-9.9262582325594118951083543405138e-15,1.914137003807672916526274752473e-14,1.4354925245385626504615744426363e-20,-1.3544411791360032404234777717803e-20,0,0,-1.2473703976417539832966381033962e-20,2.4053754996506252413306254764414e-20
1,0,0,7.7453104403563767857572878341233e-17,-1.7176072102504868393629990170678e-18,0,0,2.9389905847374397470729934102054e-14,-1.2815772377772879956435089191051e-14,0,0,-1.6765756942339216600702688771336e-14,1.8295699398496048892587321715108e-14,3.6932444919922844204922862835229e-20,-1.6104774540836109032868072369442e-20,0,0,-2.1068471536769980738306054997827e-20,2.2991053929040954961461156893824e-20
1,0,0,8.6595464670477572487977362511629e-17,2.9134131200932925877118388404928e-17,0,0,4.8995522869399966473016153792014e-14,-9.0732006894651829431421295592446e-15,0,0,-2.6960925371921010520224727142888e-14,1.417878736990745229372905089351e-14,6.1569589882119047314638540046094e-20,-1.1401720252227866142420171673271e-20,0,0,-3.3880098032963879366977671935794e-20,1.7817589695245197594047617175649e-20
1,0,0,8.928790924915550875073406485714e-17,7.5844116634214594623729165688434e-17,0,0,6.9266573159717205564396163998819e-14,4.1392633336966829871836589359921e-15,0,0,-3.9543164169288956521897518498786e-14,4.9139555354358707905522700577215e-15,8.7042942951163002290943783692899e-20,5.2015517121660377739718777815757e-21,0,0,-4.9691405621573321573569198750673e-20,6.1750586440768917556180324598321e-21
1,0,0,7.6619913419448906518523288455116e-17,1.3797913941311037114068785801558e-16,0,0,8.7418000023879376678803467883755e-14,3.0397409752197718649922829981635e-14,0,0,-5.2538889861261953894600748942619e-14,-1.1753069736942998274278799316918e-14,1.0985269866661271540196292552373e-19,3.8198511666265233807272593959104e-20,0,0,-6.6022316166361527824388929480265e-20,-1.4769343017083458457802184502799e-20
1,0,0,3.7079284599022139760387643364319e-17,2.1198476855824157058383073277336e-16,0,0,9.8237329379530739078319531713768e-14,7.2585072008151609329877217867888e-14,0,0,-6.2575221945110552187601260535193e-14,-3.8029262421196575932081946893786e-14,1.2344866891480578866375902813642e-19,9.121309159243808176976182198934e-20,0,0,-7.8634343023804038979222267720957e-20,-4.7788980577547819849213280609372e-20
1,0,0,-4.2530812842478605877118513066017e-17,2.8908310838199460102899867397887e-16,0,0,9.365994573310880351503709038197e-14,1.3187518025327221123748596829283e-13,0,0,-6.4522962389409986404038043148809e-14,-7.5387682535180273124765090062377e-14,1.1769655898030132495832844215749e-19,1.6571923898980387850721085013656e-19,0,0,-8.1081945852168379657626785138353e-20,-9.4734955849472759137086536136013e-20
1,0,0,-1.7517585562673273342326181967605e-16,3.5297172100682236522378613589612e-16,0,0,6.2729436153347279077133631572019e-14,2.0621474468091339698942253850819e-13,0,0,-5.131551464381650496228728177105e-14,-1.2356658885210468514060179465923e-13,7.8828134313274304869058790382642e-20,2.5913709078058096736685657685433e-19,0,0,-6.4484977528077342047228542317649e-20,-1.5527835510676900719225604179582e-19
