freq_Hz,Ex_re,Ex_im,Ey_re,Ey_im,Ez_re,Ez_im,Hx_re,Hx_im,Hy_re,Hy_im,Hz_re,Hz_im,Bx_re,Bx_im,By_re,By_im,Bz_re,Bz_im
0.25,-4.437407465877619905568417951907e-16,1.4113207289913897052566411150739e-13,-6.4869275873713942936498225852898e-14,-3.1870778331812737150202336511969e-13,3.9800419311410538023047474276134e-16,1.4154166060598261974793929270517e-14,3.6147048510720951775612191749008e-10,-2.3334410151506887011959752641677e-11,-1.6340729777378426035446648798179e-10,-2.9475288219031453546290771620505e-11,-6.4898324816920794193049351703678e-10,-4.9659448858940985293792909502513e-11,4.542372082009391734873681182205e-16,-2.9322884603130049920199410790613e-17,-2.0534366649163211881529198397443e-16,-3.7039739572540394978131475845051e-17,-8.1553640190049006019125171165565e-16,-6.240390388662681429322667553256e-17
0.25,-6.5362041206991568066725533069325e-16,-1.6414118080791850316896991436239e-16,-6.9978331598124182847878022077504e-14,-5.1922894684959478914832956490989e-13,3.96689262542042994362848060686e-14,1.4161526188547248582304913471421e-12,5.4145727732452141920825030861121e-10,-1.2313661130346239654671294951192e-11,-1.6573233508645835523650329538836e-10,-2.9339859431188000253399919314539e-11,-5.9305909855942902208826879911145e-10,-5.6582339134875869786172777272683e-11,6.8041528187017905600293836708157e-16,-1.547380293835597307254939872394e-17,-2.0826539454795977093360298702723e-16,-3.6869554738550968935028764813084e-17,-7.4526004287155486413686678433825e-16,-7.1103464379620904711674467428076e-17
0.25,-8.6487714756258101107956425404331e-16,-1.4146198265642672859839037563451e-13,-7.6231864087410255857846266487235e-14,-7.0338870006009757102291423631936e-13,3.9789184465769903980904055381795e-14,1.4154113284790167256100225313379e-12,6.889794714957503244829529662728e-10,-1.7125015440899927452644765517352e-13,-1.6337768296834348365568307698173e-10,-2.949413939583807127455115906725e-11,-4.8872643875592613783886490778983e-10,-6.2247231925124176261899322083022e-11,8.6579713845009096928915385344361e-16,-2.1519929080697192268205682143328e-19,-2.053064514295480455867115775795e-16,-3.7063428659967271529331436534346e-17,-6.141517558442878600266578083262e-16,-7.8222178608908055178864502928421e-17
0.25,-3.4392971368874935040292983264091e-15,-1.2706492230333597667329194301899e-13,-7.5278892964155346365517788099968e-14,-6.3269840680049698654187906317809e-13,6.1269384050809692866482334156303e-16,1.2680026305645094306980304744433e-14,7.8099191907130497088755718699659e-10,-2.017705938355143648961994442823e-11,-1.5657158844358777303314638151789e-10,-2.3323553951626526041832198065641e-11,-3.5294436019797534754638166856625e-10,-6.7616646813825055338171846321197e-11,9.8142339018696246192978107340259e-16,-2.5355240612164075306145786933732e-17,-1.9675366080610392445831489385583e-16,-2.9309242300014031949376224488862e-17,-4.435229636495636253840104222446e-16,-8.4969584356275392045681697916717e-17
0.25,-5.4586651391665685499751240199117e-15,-1.1323317745728814207901857345467e-13,-7.2613536401947148564773708752924e-14,-5.5555847179982888540793653066869e-13,7.7117114004744491286119484249222e-16,1.1240666054138662115601589834583e-14,8.1456767602478092292490045216516e-10,-3.5477155761175188498961520381579e-11,-1.4621434604243647840540829436893e-10,-1.8170226208192912201078452340011e-11,-2.0805551942275395026047331714923e-10,-7.3223107926600223107363753623439e-11,1.0236159307404648794901472852375e-15,-4.4581908763827508311636519026567e-17,-1.8373836615054170105033654882997e-16,-2.2833379667889427461715873573974e-17,-2.6145027654293293425132988161512e-16,-9.2014871174087928209982832784425e-17
0.25,-7.0142095946709993607353671705561e-15,-1.0028095423079005037696388866231e-13,-6.8695586065071810408091469285678e-14,-4.7754641557262243348992575294382e-13,8.8320950665657299251037457816192e-16,9.8768646773351577209270979975199e-15,7.9555595418740026963160905869006e-10,-4.6077733573925775354895405019066e-11,-1.3353869071848852909836985653375e-10,-1.3933878007545615917990169159542e-11,-7.4444791918053107592893602857632e-11,-7.8311987995121750269243241440059e-11,9.9972509647790178900212298644738e-16,-5.7902987715965186518047092585895e-17,-1.6780966789248119705188360582783e-16,-1.7509827513808674549172255767756e-17,-9.3550084555110585730027763697944e-17,-9.8409746469394619630872864034802e-17
0.25,-8.1878882513850292540109293627646e-15,-8.8410210744155563461780380521029e-14,-6.3961037086386639020772395786271e-14,-4.032266562514614276017477373897e-13,9.5784354484553388846455261736716e-16,8.6183730435667855782906047676746e-15,7.3779121235396350323577163108366e-10,-5.2459847017082586208441529878341e-11,-1.1978151062832771625787560974049e-10,-1.0493488871092275303098735751001e-11,3.4637498065309695730993345444383e-11,-8.2301839253429564926732883521344e-11,9.2713578104572731286188417179939e-16,-6.5922987998924421409283544858858e-17,-1.5052188553033682361153456354357e-16,-1.3186507019179896767437727987023e-17,4.3526763784283043422946910366174e-17,-1.0342354143020095416175068144354e-16
0.25,-9.0507711638381537579784194940369e-15,-7.7715327389561664186298650045176e-14,-5.8784437434248774092057390975218e-14,-3.3564989040797790369030171324005e-13,1.0029686073697005507827088438829e-15,7.4823616842001613623131902243813e-15,6.5730029326841594919589193831105e-10,-5.53821215078325412654320402051e-11,-1.0597109394710259636251650628802e-10,-7.7232480884109826723321113100443e-12,1.1412570135068724437265375617052e-10,-8.4868508314030490589103054991694e-11,8.2598790901378879470594629201042e-16,-6.9595226427689596112194370925143e-17,-1.3316720409483653063426636195775e-16,-9.7053197825613411482958406825749e-18,1.4341458597964071280837883669741e-16,-1.0664891289619298088876212728172e-16
0.25,-9.6627834230159767388370253730793e-15,-6.8203605681449090068987249168961e-14,-5.3461291952996582287206801931816e-14,-2.7636447156301048732215443580775e-13,1.0252303947565019340569828937172e-15,6.4746101809194107536290375470998e-15,5.6802757171826101298979043013057e-10,-5.5684210516230446194767153216164e-11,-9.283458704038613297511086502043e-11,-5.5043314656379317360461815539463e-12,1.6528132177976282335496919623344e-10,-8.5935072648732397404934842055163e-11,7.1380449853861521582751389971832e-16,-6.9974842671494820151750623374888e-17,-1.1665938265804770961097552756464e-16,-6.916946918148505769254557047169e-18,2.0769863451156543250462147554938e-16,-1.0798919716758514691456191865808e-16
0.25,-1.0073405987353629289074587720943e-14,-5.9821533216562714739667808335245e-14,-4.8207326875337294550632353907425e-14,-2.2573224618074176634765355587422e-13,1.0300574476647276506730305050006e-15,5.59221810896698144421770512815e-15,4.7994310288390467138211095920975e-10,-5.414680293850574978656177207721e-11,-8.0803782965723575085329827415469e-11,-3.7316860733923918285496586684863e-12,1.9287344103134408788415882121236e-10,-8.5607111972033710795988650590102e-11,6.0311429046446608509725478955452e-16,-6.8042879330793557683971110973726e-17,-1.0154102837895250029125684599374e-16,-4.6893750214691520393762332346952e-18,2.4237191416666191621739652080194e-16,-1.0757706962655196533205827847865e-16
0.25,-1.032290663251930239890532271226e-14,-5.2479418210680853060678645884189e-14,-4.316818602483051934015144478745e-14,-1.8333319142839796979216214083788e-13,1.0217836993510652050636185245901e-15,4.8266624942580689881808885218409e-15,3.9899502676473507096775991594704e-10,-5.1419511515962913021505252499419e-11,-7.007395612556423917202124488073e-11,-2.3166196454607790165689044224944e-12,2.0278615343833337293490063542594e-10,-8.4095047971665558263917695287109e-11,5.0139193796118178627758101241048e-16,-6.461566385188993478311058276925e-17,-8.8057530308818431561773068055987e-17,-2.91115010373654958957708207412e-18,2.5482859595664022843563581183845e-16,-1.0567695396442628999639516658373e-16
0.25,-1.0443759814881585626255575353619e-14,-4.6070750891221757870498978505039e-14,-3.8433487315334616804180935936853e-14,-1.4832309977567291468963322954967e-13,1.0038119637275956373966300339608e-15,4.1664475520734113712586742439637e-15,3.2797114882080224516474975545821e-10,-4.8001584370807612804472364722021e-11,-6.06767309931129045816452734578e-11,-1.1865905700009947791505333193247e-12,2.00541385579766268675146256983e-10,-8.1649181789188293679313556232562e-11,4.1214070068993478924642507109027e-16,-6.0320569927999933441748492549292e-17,-7.624862893272304474414354539235e-17,-1.4911136870136201297497425954959e-18,2.5200773747124467886056261972952e-16,-1.0260338787221257937273159246446e-16
0.25,-1.0462034305522289952777737649178e-14,-4.0485554660150674082157771481638e-14,-3.4051110495613204010070353448582e-14,-1.1969265113568258782644797373598e-13,9.7878325393403918537145690114828e-16,3.5990507094481671926210264385049e-15,2.6755553588766971258580830231864e-10,-4.4253615069479108403078338189297e-11,-5.2544603963592022146724100286898e-11,-2.8349926876031066254856132233727e-13,1.9064045950366625572884339410345e-10,-7.8516109753011488963300081694288e-11,3.3622020238879332320570453600801e-16,-5.5610732798826448696928599155365e-17,-6.6029496719122319653906356428109e-17,-3.5625568801418814510101945123697e-19,2.3956586682148014649801347333599e-16,-9.8666253435404322496684524063622e-17
0.25,-1.0398632329614640159542213056114e-14,-3.561855255962072125169103913517e-14,-3.0039587532451950810626101379724e-14,-9.6428862157530274117157182724064e-14,9.4873179897402565765303750418505e-16,3.1121731509252467394487266137284e-15,2.1722179811909861939499766894147e-10,-4.0422456813305947334756794136893e-11,-4.5559029322061767232276063200293e-11,4.3859043686746451986971881715833e-13,1.7643251191076580507124436391123e-10,-7.4914883972888164915216204592737e-11,2.7296896206821009642562085335122e-16,-5.07963573458930488335935518348e-17,-5.7251164729148484163441627516953e-17,5.5114899775902581657852899033225e-19,2.2171163330930219878802678948659e-16,-9.4140819653502868475013513895349e-17
0.25,-1.0270336856289543164433090036172e-14,-3.1373491655278215287914540936971e-14,-2.6397885167549344012799358435318e-14,-7.7601448589834337500463397569209e-14,9.1521706575229054192360723456829e-16,2.6944390352733287008346099578401e-15,1.7586193016392880885366323475306e-10,-3.6668363308786011726079802206706e-11,-3.9582228016786112600603721596617e-11,1.0157513705281915068985845446378e-12,1.6024423963158696318969013957297e-10,-7.1027435583068005855107667962826e-11,2.2099461913964795807280513690496e-16,-4.6078824316017459043669920464833e-17,-4.9740494700100535965467232755062e-17,1.2764308174100521609547269140868e-18,2.0136885040267039201694802508803e-16,-8.9255707932435481984085918665191e-17
0.25,-1.009066636211426970134494852609e-14,-2.766490943517769192642586044623e-14,-2.3112656280817572515667950754758e-14,-6.239946873199141671812828652654e-14,8.7943119734637304172940729609086e-16,2.3357129835334560041229660183648e-15,1.4217607959638456715325935554296e-10,-3.3089031274550843701019481630992e-11,-3.4476165109458635519256437430174e-11,1.4762476788711541396267545493294e-12,1.4359831568654495809091653233725e-10,-6.6997695646174167567163531981299e-11,1.7866373087047975493741126233065e-16,-4.1580903026612737680669831264564e-17,-4.3324026812729597110673557752255e-17,1.8551075451282406686636390974174e-18,1.8045096545148703862523699011569e-16,-8.4191787379786242956358554639705e-17
0.25,-9.8705571836692339683601982733229e-15,-2.4418347781964894033248437714994e-14,-2.0163370543540759582089447392944e-14,-5.0138703243771917724689377043245e-14,8.4228392964751883748270659666985e-16,2.0271796743354813196949785557975e-15,1.1488771133707849751202150730131e-10,-2.9738767091352435424627874940414e-11,-3.0112627586193183999210835463038e-11,1.8422512460848730436442768465141e-12,1.2743102682796054432581362358609e-10,-6.2935199916388983802009147169117e-11,1.4437215596972422684944980338727e-16,-3.7370836888404282359846295439077e-17,-3.7840643842027943270554247986214e-17,2.3150411923067515815691767885302e-18,1.6013455108884986209610799172705e-16,-7.9086704683813032726578473142161e-17
0.25,-9.6189009257256897118697702858706e-15,-2.1569716027785574842566754441002e-14,-1.752580962746823687692631181832e-14,-4.0253803581318324229618059426891e-14,8.0446847673149595877018964727306e-16,1.7612898310210949499837147369605e-15,9.2846311334143658106604313219568e-11,-2.6642815906779670669038323228095e-11,-2.6377665981048394243859764186273e-11,2.1312191323053810671297120480971e-12,1.1227338398398397938463942121606e-10,-5.8920469770369687622444175428285e-11,1.1667411584010257745443134697118e-16,-3.3480349889473717734465001703946e-17,-3.3147152665962814052016744111005e-17,2.6781689476962392224030280042932e-18,1.4108689532709999886440944771892e-16,-7.4041645990661154540313103792496e-17
0.25,-9.3429645633002791064928066693509e-15,-1.906425373358408443178492156232e-14,-1.5174366590971887202081486531654e-14,-3.2283850939102244752741737320199e-14,7.6651208118760102860406601072046e-16,1.5316409302439733844503873631028e-15,7.5064253448125048256781151183472e-11,-2.3807620883616475876453495459803e-11,-2.3172739119503345621984883068883e-11,2.356972067245685203594799675373e-12,9.8388248957601551867760694304864e-11,-5.501064107469667206371536488573e-11,9.4328522871932771878048023716575e-17,-2.9917538746968179934616860777633e-17,-2.9119722792553805812347296635568e-17,2.9618584524701565643461097322331e-18,1.2363832004990586046577199228511e-16,-6.9128410347812795304084722608349e-17
0.25,-9.0487178091801846266615162105591e-15,-1.6855362814184200782856847789197e-14,-1.3083502924174382087726156179463e-14,-2.5856182031307092861396484532454e-14,7.2881456415749948228656484157242e-16,1.3328339455327145006018054585732e-15,6.0718560142349906347198433616844e-11,-2.1227940317184593911288508147373e-11,-2.0414093503739100229624699594795e-11,2.5305263856258939407570087915255e-12,8.5868207185450961432487483071822e-11,-5.1244593745373449181936818552671e-11,7.6301192991902596239826357102461e-17,-2.667581654052387701529931018918e-17,-2.5653106472416749847725486776234e-17,3.1799532411189759345640388486476e-18,1.0790517154829559188402025756047e-16,-6.4395855698663464439669711095386e-17
0.25,-8.7410882115095268909723963675392e-15,-1.490345848268781996416456899089e-14,-1.1228628897997728038768247705431e-14,-2.0670946093395402759036087695937e-14,6.9167765274740419267329296384564e-16,1.1603291905948936270699302832936e-15,4.9136117988524367569113832637451e-11,-1.8891661996103709758312927016039e-11,-1.8031314327800426334170614068614e-11,2.6607303846659729303670838812487e-12,7.4702588396465372575077187983455e-11,-4.7647295924579198129355978548537e-11,6.1746266919467767937248787154736e-17,-2.3739962616424359320107102212139e-17,-2.2658817850714475883227302768335e-17,3.3435724118599058528916211272259e-18,9.3874041164191085082135242040916e-17,-5.9875357936030757721298614648098e-17
0.25,-8.4241603871547356319852166878613e-15,-1.317491353147227427647749814668e-14,-9.5865984652552591146847394020172e-15,-1.6487460355608506627014454246992e-14,6.5532729527705360500319627391864e-16,1.0103128748436871305468649438547e-15,3.9772768196026945436505657168879e-11,-1.6782987132003703225112600726809e-11,-1.5965587271506994463995501530709e-11,2.7547491530669967525136416012186e-12,6.4821893892065786961431662884447e-11,-4.4233322158274977939194003214454e-11,4.9979934551027205180256029012275e-17,-2.1090123631677945789873539126504e-17,-2.0062948672965232208591286308744e-17,3.4617198807031923685066465365842e-18,8.1457594257236376995608769161704e-17,-5.5585231974522903944824565600788e-17
