freq_Hz,Ex_re,Ex_im,Ey_re,Ey_im,Ez_re,Ez_im,Hx_re,Hx_im,Hy_re,Hy_im,Hz_re,Hz_im,Bx_re,Bx_im,By_re,By_im,Bz_re,Bz_im
1,-9.8488069089930552580529047392622e-14,-1.5144092966704789415946739147753e-13,-3.749246260497575538482674750887e-13,-4.7922862824713221213721741582249e-13,9.0272121980082356785575155675041e-15,1.3654061540850710524282076759067e-14,3.3514247360605033371243344298752e-10,-1.4990621596676472541035341507761e-10,-7.8412042459281559571213148117559e-11,9.3962351574034045987936582303576e-12,6.9594150507531250628520713079583e-11,-1.4576235646397200231631536493712e-10,4.2115245319467155631726265964471e-16,-1.8837770672345319857000406349188e-16,-9.8535478617219950879209692523442e-17,1.1807657336760267844469956896724e-17,8.7454588786913016227044385173721e-17,-1.8317037929486044120644117913813e-16
1,-9.4008194327265779760528935704755e-14,-1.2334313119524959242600353981557e-13,-3.2005773520243886024300155122175e-13,-3.6319745471772263925457708773702e-13,8.4406450272136096785604122488928e-15,1.0964477267213680106789373859267e-14,2.6539766229509801821398232644347e-10,-1.3550953351588542009649348718834e-10,-6.6534322674754931894444851548103e-11,1.215463417908397674556087576635e-11,7.1711809392837722184667437057856e-11,-1.3882711652476181952033197041223e-10,3.3350853845847387550921546043192e-16,-1.7028630199395418714970274791284e-16,-8.360949573063315550432937359808e-17,1.5273963777632649018032710708632e-17,9.0115717425668193287246281050324e-17,-1.7445529975729835086139969911294e-16
1,-8.8614988699547624688904914110288e-14,-9.9480592560016941497515125772753e-14,-2.7093872061024581533179656296182e-13,-2.7196908992027486547309851071827e-13,7.8025942250586704174582703616692e-15,8.7187209011488225122238000027772e-15,2.0727012220296967997764344168705e-10,-1.2043510223388165039953984773491e-10,-5.6153367705532510438240642196406e-11,1.3957269796504517541202411312357e-11,6.7048912806471935133525177531738e-11,-1.2985323247543588726240416991655e-10,2.6046331728860326377266430387238e-16,-1.5134321296491931438712557850919e-16,-7.0564402983210907871750777613768e-17,1.7539222502747718517019105510483e-17,8.4256148761597922444657317398886e-17,-1.6317838447588677134209492474939e-16
1,-8.2651206939567054602587218050178e-14,-7.9334377402407719072854074116275e-14,-2.2763465885015331989013636276255e-13,-2.0116017935840841053525394005954e-13,7.1434484749011163091397431876039e-15,6.8566853222034398221893945787973e-15,1.5995991468109306994914089124123e-10,-1.05600065494959166014730565348e-10,-4.7160092334004115594692243855019e-11,1.5018704819294280770929161578581e-11,5.8752001977135212059241960798513e-11,-1.1963884152597210769810582178081e-10,2.0101155713238884801675992641251e-16,-1.3270095599102588105596905929276e-16,-5.9263119847649456207683388279732e-17,1.8873061090691413139875279642702e-17,7.3829943118024392935748739516579e-17,-1.503426022487949541216646150031e-16
1,-7.6382393901677761959750306281281e-14,-6.2420048621576189575978232761574e-14,-1.8992756477058214113943045922563e-13,-1.4681629050208893672179236978191e-13,6.4853373633064389628091243752624e-15,5.3225330972462005356752922706737e-15,1.2212642661435773045575341471688e-10,-9.1572319507590117041018895909546e-11,-3.9417275852606123664935158665835e-11,1.551015321319638827215481946872e-11,4.8957724396806200363314919696473e-11,-1.0883079488614310005195839643139e-10,1.5346859386433568893021629773659e-16,-1.1507317049488896559479670911149e-16,-4.9533209697227895848501931005934e-17,1.9490633356251958501467940648057e-17,6.1522090920592053331073654949713e-17,-1.367608102794579246613500142817e-16
1,-7.00121404936107686752486176709e-14,-4.8297810271215601261261690412116e-14,-1.5743082504081380865027229780545e-13,-1.0554238285065911784324336470515e-13,5.8440063714949055548041373022789e-15,4.0661513680505233120820738054258e-15,9.2277788164742770264709530415534e-11,-7.8669637820567499337948069345597e-11,-3.2781102628268747611327773847483e-11,1.5567784757731217793068141532311e-11,3.9017765783830694302844786901382e-11,-9.7923630199480496401128256313729e-11,1.1595968855514839493888487676118e-16,-9.8859182495065840064050586999659e-17,-4.119394847741686232879400777515e-17,1.9563055291022219425631231439325e-17,4.9031170538387877231976183109076e-17,-1.230544628990126083094664119248e-16
1,-6.3694520587428590881203173833741e-14,-3.6575523584514993439736146828626e-14,-1.2967072244705855747968936214096e-13,-7.4517009838936656081049102066172e-14,5.2303138662500783707007568447985e-15,3.0435675025152229727072546120201e-15,6.8982855320083073737166827718342e-11,-6.7038492026802103228982375870152e-11,-2.7113151539261388539953324704538e-11,1.529975725269860753678636108361e-11,2.971954212210153491878338241622e-11,-8.7275967242723419559890840317847e-11,8.6686412598888215478823163350291e-17,-8.4243053623655760440785790342282e-17,-3.4071391076564147925647374932419e-17,1.922624199471404155767814341183e-17,3.7346678079538635795239517958531e-17,-1.0967421500987331716142907958696e-16
1,-5.7544122359736895477495290737796e-14,-2.6907633331490818486624869924697e-14,-1.0614109822458407441135624399395e-13,-5.1447150101147972259630488492744e-14,4.6514060285236423869415530587192e-15,2.2167704849738652740422780712455e-15,5.0969477230000982767015638029274e-11,-5.6712872216090182487952697433332e-11,-2.2286269543248908739166846484789e-11,1.4791945958306488216046387110769e-11,2.1467991271077770471504901858244e-11,-7.7133536337991551298327772623667e-11,6.4050134089233326088458989039021e-17,-7.1267497087218243472307070492214e-17,-2.8005752269197090257864596457753e-17,1.8588107501965156427859627445842e-17,2.6977473465819091240127932167178e-17,-9.6928860441934251100878960586546e-17
1,-5.1644099912449769665352303435518e-14,-1.8991978244616808584315502893098e-14,-8.6338412361242313789476457425311e-14,-3.4498521393933469608850698323514e-14,4.1116295951803385241294874568874e-15,1.5532310218976333174821125295625e-15,3.7156602343844363376953713763227e-11,-4.7656314952776858797518298683035e-11,-1.8186794257316418905579340902447e-11,1.4112510560084537225995871676669e-11,1.4421877418011486304213810279113e-11,-6.7652786772653783688733431535267e-11,4.6692363582311492313136275292294e-17,-5.9886691581122074349842815043475e-17,-2.2854199692453719597501984468351e-17,1.7734303799707982789446821995445e-17,1.812306565895896620399212531879e-17,-8.5014999167938334700948915162042e-17
1,-4.605262892418179273001900257649e-14,-1.2565691597594390542069620691484e-14,-6.9783033582307241451931374169089e-14,-2.2220814339583971200350782743452e-14,3.6132368665495153889262394799854e-15,1.0252993895618008100697266702442e-15,2.66514585165805752261282421787e-11,-3.9790966256470025291125435722394e-11,-1.4714747728824866975707129246042e-11,1.331549469069716264727020000825e-11,8.5899748068814588428023352409757e-12,-5.8922151969531671374664276292468e-11,3.349121051325706449131901645317e-17,-5.0002802908226230600607073380658e-17,-1.8491097345721316278727550596541e-17,1.6732744119683240604049107891572e-17,1.079448069912807698840302257028e-17,-7.4043759904472819239336595085099e-17
1,-4.080808944355522741840177277871e-14,-7.4008855967705094051180155679081e-15,-5.603114374054254192671089931582e-14,-1.3477574275678034065092257340504e-14,3.1569287026757629836017487084154e-15,6.0958289877699265858392016947341e-16,1.8730610758700125663076371658559e-11,-3.3017132469330774799765227789695e-11,-1.1783003666496276217880617435086e-11,1.2443651198532265422763376238293e-11,3.8959699667834841069233704894976e-12,-5.0979890301373435819105009174677e-11,2.3537579662712903401495696650515e-17,-4.1490552323300231901823372621826e-17,-1.4806959102354518956038411847089e-17,1.5637153275657115827527367886956e-17,4.8958202505013853477390609534256e-18,-6.4063219540643323559573176249674e-17
1,-3.5933237709882444471398320300437e-14,-3.3004902032938043781595044695071e-15,-4.4680417424705936377529024943485e-14,-7.3848094572763467767842540800644e-15,2.7422722289392497825884867254453e-15,2.8635613315090697004052871540927e-16,1.2815407423341258862524434671389e-11,-2.7226084572207918141628586077445e-11,-9.3160145082553769946121364088107e-12,1.1530661383012035112588606972154e-11,2.206260642140872488127609123185e-13,-4.3828395898334594806772886630181e-11,1.6104315925571598915776135834449e-17,-3.4213306911225122829924957895383e-17,-1.170684909594840689681720980231e-17,1.4489856436760853715459857660064e-17,2.7724688901016259148433246541362e-19,-5.5076386629133191743081180823833e-17
