freq_Hz,Ex_re,Ex_im,Ey_re,Ey_im,Ez_re,Ez_im,Hx_re,Hx_im,Hy_re,Hy_im,Hz_re,Hz_im,Bx_re,Bx_im,By_re,By_im,Bz_re,Bz_im
1,5.7956533366196653144809167691069e-13,2.8122812294554132961882228163772e-13,1.1752673949228150926273977923758e-13,-5.6072011711609326991477991337428e-14,1.1523254367023436262736726987965e-12,5.2294027028880034221848109598516e-13,-4.2173949178532116925776895584972e-11,5.824753110748525321778575155918e-11,-1.6182653192785494825768120396962e-11,3.6944377947442402148026609326448e-11,1.6736636537410276027163161202094e-11,-4.4048172242324289582721478771097e-11,-5.2997347564858314632880405523081e-17,7.3196006326807444937180509863206e-17,-2.0335721754418525613434468943484e-17,4.642567454045192008985119925996e-17,2.1031877756692254727752506775385e-17,-5.535256572821752760779822772409e-17
1,3.6002237555491679229409115567387e-13,1.7658672280829187943523184959453e-13,1.5573614246895731159114709567743e-13,-9.9314602064257037239592180759284e-14,1.4515672944282548780874245819292e-12,6.3761300217597287937769413052553e-13,-5.6325376476895977170366618176186e-11,1.0211985106468817657371340955658e-10,-1.4323731375728035243242926158248e-11,3.8231326849280923398579841306587e-11,5.8891732867834197731196968943093e-13,-4.5203954556928218897374484007626e-11,-7.0780555580198295995227081191623e-17,1.2832758955620326968651546952643e-16,-1.7999731704792325296232269629001e-17,4.8042902226676461058071523446887e-17,7.4005534133904183966253365305957e-19,-5.6804964619701016232551963654873e-17
1,-2.5468657736038668295490503998474e-14,2.0096275940892263980072712867672e-14,1.0860456706258928813625511689198e-13,-1.0501216597519861719752111449135e-13,1.5877685339838448179439738625918e-12,7.1492695776172419144217095430711e-13,-3.3396366670635872129588648671435e-11,1.4681643633873167667852043914988e-10,-1.8177059477798802959121387782398e-11,3.0457108251005554619350711723557e-11,-3.0426094333836788386568189351293e-11,-1.2162342425556382198231362278783e-12,-4.1967112075624267200232625383911e-17,1.8449497513119719049291478525509e-16,-2.2841966607726975453339265874676e-17,3.8273531012379246782496040618048e-17,-3.8234557774644672702085042959442e-17,-1.5283650245828556511961661779383e-18
1,8.5306570862622433096539047603586e-16,9.5910053390393341759309448131128e-14,-1.3093173929489256385300830780914e-13,-1.4732869498174364144270219864739e-13,-1.7784098591510242508701731290742e-14,9.3837770902438439826519802733055e-14,-6.1845965178924325474407659514935e-11,-4.3169327162925503815160218187009e-11,-5.4696701332372393149239009493097e-11,-6.5517472318031194836557423942085e-11,-4.8744305995857184287368580361636e-11,1.6268565614777789954526444087073e-11,-7.7717931944111523440949671475753e-17,-5.4248176430184423875199875660342e-17,-6.8733902032550459035461330412729e-17,-8.2331683886439771189618091695313e-17,-6.1253901448367132854353658373509e-17,2.0443682487931767204930680757381e-17
1,-4.7350020389980809211574535293735e-13,1.0644536132978137579203897428212e-14,4.8902173741402952323859436381196e-13,-2.7564501324036046494404822625362e-13,-3.0403492655871900559776443718572e-13,3.9237993042179181181353632324031e-14,1.3203419864344171203840433302174e-10,-3.6727051581537889916675036860278e-10,2.3295567157296363883678984740171e-10,-2.9737346112041379729357980727441e-10,-2.0132069635245081876865804312614e-11,-9.6337194444434678282860555041266e-11,1.6591906739234076255093864442485e-16,-4.6152574174629133310544870943534e-16,2.9274073057027969360661164670086e-16,-3.7369051233138474870410795372883e-16,-2.5298704827057636944619344753352e-17,-1.2106088893363496279970019507628e-16
1,-4.1982531275684665801155196080755e-13,-6.1715720268925723618231338434625e-13,1.0219670207029407429110189671627e-12,2.1272215296884290856079020203356e-13,-1.0480440229965127645498758420186e-12,-2.0730480955875719333625275613227e-13,3.4960251026072606374142011149855e-10,-2.2557005359294413135678166713882e-10,5.2818438031065522742133525499714e-10,-2.0773224137834826089669416154072e-10,7.3133934642163696611290185497437e-11,-1.7295827569629180055603139737656e-10,4.3932347116465893055439388707415e-16,-2.8345968929497965745747711885562e-16,6.6373606756993264906492286881568e-16,-2.6104403337118422181901638059718e-16,9.1902812719975008142666836978224e-17,-2.173457793220113425714489622815e-16
1,4.1640177691848875681653098092397e-13,-2.5478817962838491667576160367559e-12,5.9640563779254575845848037880947e-13,1.7733336631821061098365682577911e-12,-2.1166536381526346510533776422912e-13,-6.0761832909348726882041988220575e-13,5.9628995789510063006881141297504e-10,3.866236044579312629190316594782e-10,6.8704667744684057215608865719272e-10,5.2919596435175800159880615859968e-10,6.1280276567701135504847411502195e-11,-1.5084777884838551490160295655529e-10,7.4932006045304607679223898871561e-16,4.8584555018777710582143624711803e-16,8.6336831781610807469630370946178e-16,6.6500726156673951852479025351745e-16,7.7007066670016247586586927266429e-17,-1.8956090953617027501062923720441e-16
1,9.4332388641472559235646095413608e-13,6.9721775106829855636940085745234e-13,-5.4479067655563323044119870990994e-13,-7.1363382564758361261742734656617e-13,-2.681334587001863866901616849094e-13,-1.429302493531845910334820417764e-13,3.1957293848124121217304166109666e-10,-1.4424381846524396924679265926477e-11,4.1769979241965214311480278948222e-10,-6.0131691725259414834466045421429e-11,-4.4084841709427822904497808576122e-12,-9.1698826705111215509338742467581e-11,4.0158719832750808391285025979451e-16,-1.8126212816646008606358101056691e-17,5.2489703970862431475984740274069e-16,-7.5563712388800452306522834847336e-17,-5.5398645939602938158571971041972e-18,-1.1523214412783236008607022919288e-16
1,4.5039272252152224477347485143991e-13,-1.4898275476894006837984749342547e-13,-3.0533971858689711721332415062878e-13,-2.9537228837754523163155622497079e-14,-1.0556421434807604440834794322863e-13,4.7547257619066867361393437132388e-14,7.2329289691001151490119708122262e-11,-8.7619652043689013933902187634002e-11,7.5479956211627394779620594399041e-11,-1.5145299963227882746479557739456e-10,-2.5296250985133234663836117775015e-11,-3.3376234331347307744218230050783e-11,9.0891666053046864870079261537257e-17,-1.1010610206821892126571429117291e-16,9.4850910371091151611168272659067e-17,-1.9032145240356191609576943217822e-16,-3.178820650330325256233656977956e-17,-4.194181303194085587466570963959e-17
1,4.9020874609965284698262036000627e-13,2.5055878298164242964138336198056e-13,7.7293042229469946396987204327181e-15,-2.8317111148159226738456162569228e-15,3.3544116064191277996423996567243e-13,1.59079679241886163282166868579e-13,-2.6779335940537852453832224997274e-12,3.3602285763361371052328491377329e-12,-1.0585633547211844392339985024576e-11,1.7422227756657115323701102208891e-11,3.9195152657855972747794712072191e-12,-5.9277441548459090945990459813441e-12,-3.3651906023522731123842883501831e-18,4.2225877639200388337967317238246e-18,-1.3302299434205755640869247970609e-17,2.1893417091792869069499451213189e-17,4.9254081458500306035102739396017e-18,-7.4490229956894981323785960109025e-18
1,5.7647017541884446462097491200902e-13,2.9904733423426039784821636675577e-13,1.3842397182978125025657110940837e-14,-5.0130072605687808243231687487599e-15,4.7406658113842105381182312727943e-13,2.2572480784400129357632556457975e-13,-4.8412226165451035701112021965152e-12,5.8119146990889687068952854721231e-12,-1.4891325665585825185465814959924e-11,2.4107752194940487785134089355942e-11,5.9083115513934172261421423105052e-12,-8.8907142091268424794440564001941e-12,-6.0836597626123415065294094431469e-18,7.3034674087793737323546454516802e-18,-1.8712991725287025762126395542363e-17,3.0294694876075295497361886648343e-17,7.42460326599090861196486398948e-18,-1.1172400977823710417760314167268e-17
1,6.6154689078360669813468518967797e-13,3.4876926360822932731325801509172e-13,2.5500954611418361172582881886807e-14,-9.2947439239324796258336260089215e-15,6.818708651276376602147942216118e-13,3.2453830031898306517224949214782e-13,-9.0048472492380014348884280364483e-12,1.0452550246794305630478870316323e-11,-2.1114214169654835565089044761359e-11,3.3985796062778788736583238953626e-11,8.7631999121068880785161800895073e-12,-1.3525481729854916103728123941461e-11,-1.1315824785961744459422329315705e-17,1.3135062026642868408524576638669e-17,-2.6532904048683659806574047292639e-17,4.2707810894890702487518811922402e-17,1.1012161786325487406641915335947e-17,-1.6996621615510066271397030718419e-17
1,7.1309099219520106063815928877238e-13,3.8336641558394976061805891423551e-13,4.7292572606531159657694330235278e-14,-1.8192658392323358237266692583447e-14,9.8670915835370292045585639655302e-13,4.6470268824043112162687206264366e-13,-1.6887580867056971835917887103356e-11,1.9537556941694584473426104876636e-11,-2.9580928585485024827202411644667e-11,4.8529890498270640803451004516943e-11,1.2072074426416514089004732336986e-11,-2.0552095745918438030484184568883e-11,-2.1221559995539890487876983807275e-17,2.4551618142847988197995728310937e-17,-3.7172491172209621898277896630721e-17,6.0984458987553658555181045782926e-17,1.517021613264773261573037275553e-17,-2.5826525204500559157300376796702e-17
1,6.5857986962796046680136763045742e-13,3.6921444137130784225707525092074e-13,8.3640543998169515087547862298827e-14,-3.7610887752476514899683398748982e-14,1.3980545561732296118385024817666e-12,6.3929163602303512066228223094485e-13,-3.0358112102486877898594137577322e-11,3.7682627976525736453005747013661e-11,-3.9190655956278405685947983495444e-11,6.9091977942821768883228839656647e-11,1.2976187432499379772763587009156e-11,-2.9864116347691649601032354469942e-11,-3.814912878321126375058477459706e-17,4.7353386887604187208052647137888e-17,-4.9248430736643722649856325569983e-17,8.6823540130862757371872186694597e-17,1.6306358043817701379479908700861e-17,-3.7528355409543570182686228263051e-17
1,3.8881022471974421588757509351039e-13,2.7090862485083356461946167095948e-13,1.2202072689739034599125021255777e-13,-7.7551160894797087591490846519833e-14,1.8316095556749479701525516074894e-12,7.9783463758061728852700941819689e-13,-4.5600687063132135586685239670611e-11,7.2563922718240404038591523408318e-11,-4.4571915248561235503899173743473e-11,9.4044611356971200572151668456449e-11,2.2568222877839509277829777369509e-12,-3.5617003003780464920965528038816e-11,-5.7303513390473213545778292997729e-17,9.1186514610912620635197924755278e-17,-5.6010720600522733657794688656874e-17,1.1817994405950717480698925406818e-16,2.8360065279039077149359987868769e-18,-4.4757645991824916250885285139266e-17
1,-8.5494708251250451744890789517397e-14,1.0921313374057045675741422885601e-13,8.1041653239057304895328880502447e-14,-1.1487609709134807423635855265495e-13,2.0148815037792299426243233053127e-12,8.9640966189254026888040241977798e-13,-3.1109249226328502251380048015109e-11,1.2162771291184130272230977432327e-10,-3.558325932918676982127229911778e-11,1.0906820255752739763462765542953e-10,-3.0375342200292320048891809726642e-11,-8.7995792362861668928958748197847e-12,-3.9093035531251030122585217534105e-17,1.5284189174270762110942710552239e-16,-4.4715242439741444561062667634102e-17,1.370591455579886164923132055224e-16,-3.8170780762685743158935404228157e-17,-1.1057877393359160216399309352287e-17
1,1.3495206833634693204330384749298e-14,2.1581225262488430388292116139282e-13,-8.0252504821710047591923064334934e-14,-1.6759541687217052894044624429108e-13,-1.0078774731888766885071431685986e-13,1.2974643008808196352738144762792e-13,-3.9085933610556171308657834608286e-11,-6.31828110860551235497781288536e-11,-5.6092465733340809012519138872355e-11,-1.5689794784239541711246706145766e-10,-4.9916267162531378432310862280707e-11,-5.5587677757293964736703629001375e-12,-4.9116832755848651212896514875058e-17,-7.9397862056440999761874975524857e-17,-7.0487871307840281220736198440315e-17,-1.9716377612199358058825312163515e-16,-6.2726631284973594347627096488212e-17,-6.985353602897258671745131713393e-18
1,-8.9334826204030490801362869840806e-13,-7.8079822259397509768676590957455e-14,4.8362810611923139609086585323309e-13,-1.3112528574584950972542479640953e-13,-5.1999900009115994220356181021655e-13,-1.0192022453145754212933424816387e-13,2.0094724324544724131214006470454e-10,-2.8022887608868882728425699091008e-10,5.4711108887991781567628080202507e-10,-4.8597756626934827216073752836748e-10,1.223266826670362648097395098093e-11,-9.3382656865966387660218430114987e-11,2.5251775325560728193335022497264e-16,-3.5214599137757970820069171717352e-16,6.8752007100906488402768888597354e-16,-6.1069742080049247651925798414212e-16,1.5372024304190840371954029735964e-17,-1.1734810751312656591296398477461e-16
1,-7.6902728187236399976747053955681e-13,-7.968083167095210768407244619739e-13,8.1419311132592058529325549236857e-13,2.6838880322389286138609052408396e-13,-1.6086727545828308305281499500429e-12,-7.7728392828950578830908116217477e-13,3.1086884339955875683011261170568e-10,-1.3770498607379794847986128389345e-10,9.593612193296343648677720300868e-10,-2.4924850032030881784929150139871e-10,1.0955832935197797076183246093448e-10,-1.2332424514946084316570027137212e-10,3.9064930986160384361052327627762e-16,-1.7304518904485135736330634995279e-16,1.2055688635139700480693543962258e-15,-3.1321490300982213683030667148989e-16,1.3767505705269797263365652501841e-16,-1.5497381702842112979865576043031e-16
